	GSM7985465_water_r1	GSM7985466_water_r2	GSM7985467_water_r3	GSM7985294_cip_0p78uM_r1	GSM7985295_cip_0p78uM_r2	GSM7985296_cip_0p78uM_r3	GSM7985297_cip_1p56uM_r1	GSM7985298_cip_1p56uM_r2	GSM7985299_cip_1p56uM_r3
PA14_RS00140	28.3330569887052	36.0805618364072	30.7464630223359	38.696559591128	26.3476585209158	49.4904520036872	25.3866359567572	25.7357489161911	28.2448200764208
PA14_RS00145	19.3179934013899	7.3801149210833	11.9569578420195	21.8288284873029	13.948760393426	26.2602398386912	39.3492857329737	16.4708793063623	47.074700127368
PA14_RS00150	0	0	0	13.8910726737382	5.42451793077679	2.02001844913009	10.7893202816218	11.3237295231241	13.1809160356631
PA14_RS00155	15.4543947211119	13.9402170731573	14.5191630938809	23.8132674406941	38.7465566484057	23.230212164996	23.4826382600004	42.2066282225535	16.9468920458525
PA14_RS00160	21.8937258549086	37.7205873744258	61.4929260446719	117.081898250079	105.390634083663	79.7907287406386	116.143859502164	90.5898361849928	156.288004422862
PA14_RS00165	38.6359868027798	46.7407278335276	46.1196945335039	71.4398023220824	84.4674934935243	80.8007379652036	85.0452304551366	77.2072467485735	64.0215921732205
PA14_RS00170	11.590796040834	4.92007661405553	5.12441050372266	21.8288284873029	13.948760393426	8.08007379652036	3.80799539351358	10.2942995664765	7.53195202037889
PA14_RS00175	19.3179934013899	14.7602298421666	11.1028894247324	37.7043401144324	25.5727273879477	15.1501383684757	33.0026267437844	22.6474590462482	43.3087241171786
PA14_RS00180	10.3029298140746	26.2404086082962	31.6005314396231	69.4553633686912	53.4702481747998	53.5304889019474	72.351912476758	63.8246573121541	35.7767720967997
PA14_RS00185	68.2569100182444	31.980497991361	34.1627366914844	97.2375087161677	89.8920114243011	89.890820986289	127.567845682705	165.738223020271	167.58593245343
PA14_RS00190	30.9087894422239	44.2806895264998	34.1627366914844	75.4086802288647	61.2195595044809	61.6105626984678	72.9865783756769	73.0895269219829	97.9153762649255
PA14_RS00195	55.3782477506511	47.5607406025368	84.5527733114238	99.2219476695589	123.988981274898	85.8507840880288	126.933179783786	115.296155144536	109.213304295494
PA14_RS00200	1233.77584523544	1468.64286929558	997.551911391344	2317.82469756089	2289.14656678781	2509.87292304414	1488.92619886381	1436.05478952347	1562.88004422862
PA14_RS00205	137.801686263248	127.101979196435	131.526536262215	395.89557120154	289.824243730074	330.27301643277	340.815587719465	338.682455737076	289.980152784587
PA14_RS00210	140.377418716767	185.322885796092	136.650946765938	333.385744169718	343.294491904874	265.632426060607	310.986290470276	309.858416950941	342.703816927239
PA14_RS31165	56.6661139774104	47.5607406025368	28.1842577704746	78.3853386589515	51.1454547758955	108.07098702846	34.9066244405411	44.2654881358488	22.5958560611367
PA14_RS31320	94.014234553431	92.6614428980459	61.4929260446719	175.622847375119	169.709918120017	147.461346786497	92.0265553432448	86.4721163584023	109.213304295494
PA14_RS31325	43.7874517098172	51.6608044475831	59.7847892100977	61.5176075551265	85.2424246264924	96.9608855582444	69.8132488810823	45.2949180924964	60.2556161630311
PA14_RS00220	83.7113047393563	125.461953658416	115.29923633376	182.568383711988	203.806887970614	148.471356011062	132.645172874056	120.443304927775	154.405016417767
PA14_RS00225	30.9087894422239	29.5204596843332	30.7464630223359	107.159703483124	103.065840684759	92.9208486599842	60.9279262962173	62.7952273555064	94.1494002547361
PA14_RS00230	52.8025152971325	58.2209065996571	67.4714049656816	174.630627898424	208.456474768422	183.821678870838	225.30639411622	247.063189595435	224.075572606272
PA14_RS00235	200.907131374455	244.363805164758	243.409498926826	697.530292116999	651.717082826183	552.47504583708	560.409988745415	538.391867326719	559.247437513132
PA14_RS00240	45.0753179365765	22.9603575322592	33.3086682741973	67.4709244153	83.6925623605562	62.6205719230328	52.6772696102712	56.6186476156205	50.8406761375575
PA14_RS00245	124.923023995655	151.702362266712	137.505015183225	392.918912771453	369.64215042579	365.623339292546	323.679608448654	258.386919118559	225.958560611367
PA14_RS00250	14.1665284943526	17.2202681491944	11.1028894247324	20.8366090106074	19.3732783242028	20.2001844913009	19.0399769675679	19.5591691763053	16.9468920458525
PA14_RS00255	68.2569100182444	51.6608044475831	67.4714049656816	49.6109738347794	23.2479339890434	20.2001844913009	23.4826382600004	22.6474590462482	28.2448200764208
PA14_RS00260	131.362355129451	86.1013407459718	129.818399427641	254.008186034071	198.382370039837	214.12195560779	218.959735127031	214.12143098271	207.128680560419
PA14_RS31505	204.770730054733	127.921991965444	170.813683457422	321.479110449371	271.22589653884	301.992758144949	239.269043892437	263.534068901797	252.320392682693
PA14_RS00265	63.1054451112071	90.2014045910181	105.050415326314	105.175264529732	90.6669425572692	99.9909132319395	84.4105645562177	94.7075560115834	128.043184346441
PA14_RS00270	15.4543947211119	22.9603575322592	23.059847266752	41.6732180212147	39.5214877813738	36.3603320843416	27.290633653514	17.50030926301	0
PA14_RS00275	72.1205086985224	72.9811364418238	62.346994461959	129.980751447122	103.840771817727	89.890820986289	82.5065668594609	86.4721163584023	112.979280305683
PA14_RS00280	84.9991709661157	80.361251362907	87.9690469805723	155.778457841207	199.157301172805	151.501383684757	136.45316826757	197.650551676348	107.330316290399
PA14_RS00285	10.3029298140746	9.02014045910181	15.373231511168	22.8210479639985	28.6724519198202	30.3002767369514	22.8479723610815	13.3825894364194	7.53195202037889
PA14_RS00290	2.57573245351866	2.46003830702777	5.12441050372266	9.92219476695589	24.0228651220115	17.1701568176058	22.8479723610815	7.20600969653352	7.53195202037889
PA14_RS00295	12.8786622675933	7.3801149210833	0	8.9299752902603	4.64958679780868	6.06005534739027	8.88532258486502	3.08828986994294	24.4788440662314
PA14_RS00300	25.7573245351866	8.20012769009256	30.7464630223359	27.7821453474765	24.7977962549796	20.2001844913009	19.0399769675679	18.5297392196576	22.5958560611367
PA14_RS00305	82.423438512597	41.820651219472	57.2225839582363	116.089678773384	120.114325610058	93.9308578845492	94.5652189389206	83.3838264884593	99.7983642700202
PA14_RS00310	56.6661139774104	76.2611875178608	58.9307207928106	148.832921504338	135.61294826942	110.09100547759	112.335864108651	123.531594797718	101.681352275115
PA14_RS00315	25.7573245351866	20.5003192252314	23.9139156840391	44.6498764513015	48.045730244023	45.450415105427	31.0986290470276	26.7651788728388	45.1917121222733
PA14_RS00320	123.635157768895	96.7615067430922	92.2393890670078	221.264943303116	160.410744524399	186.851706544533	175.802454000544	124.561024754365	86.6174482343572
PA14_RS00325	42.4995854830578	73.801149210833	63.2010628792461	168.67731103825	134.063086003484	120.19109772324	147.242488549192	176.032522586747	101.681352275115
PA14_RS00330	20.6058596281493	23.7803703012684	5.97847892100977	56.5565101716486	32.5471075846608	38.3803505334717	39.3492857329737	54.5597877023252	45.1917121222733
PA14_RS00335	33.4845218957425	40.1806256814535	38.4330787779199	101.20638662295	91.4418736902373	72.7206641686833	96.4692166356774	82.3543965318117	77.2025082088836
PA14_RS00340	191.89206778714	211.563294404388	235.722883171242	434.592130792668	564.924795933754	472.684317096441	602.932603972983	753.542728266077	728.716357971657
PA14_RS00345	52.8025152971325	17.2202681491944	39.287147195207	62.5098270318221	52.6953170418317	37.3703413089067	31.7332949459465	37.0594784393153	22.5958560611367
PA14_RS00350	72.1205086985224	44.2806895264998	39.287147195207	946.577380767592	877.996973652872	714.076521767487	887.897592587583	820.455675448174	636.449945722016
PA14_RS00355	332.269486503907	282.904405308193	278.426304035598	704.475828453868	610.645732778873	534.294879794909	647.359216897309	637.217143164893	525.353653421427
PA14_RS00360	249.84604799131	243.543792395749	180.20843604758	667.763707816131	481.232233573198	532.274861345779	439.1888020519	418.977992355592	419.906325136123
PA14_RS00365	12.8786622675933	19.6803064562221	17.0813683457422	43.6576569746059	39.5214877813738	27.2702490632562	39.9839516318926	36.0300484826676	18.8298800509472
PA14_RS00370	16.7422609478713	33.6205235293795	17.0813683457422	41.6732180212147	48.045730244023	31.3102859615164	29.1946313502708	19.5591691763053	20.7128680560419
PA14_RS00375	64.3933113379664	72.9811364418238	69.1795418002559	151.809579934425	175.909367183762	145.441328337367	152.319815740543	136.914184234137	180.766848489093
PA14_RS00380	29.6209232154645	29.5204596843332	15.373231511168	69.4553633686912	58.1198349726085	45.450415105427	53.3119355091901	48.3832079624394	109.213304295494
PA14_RS00385	33.4845218957425	26.2404086082962	32.4545998569102	81.3619970890383	51.1454547758955	37.3703413089067	59.6585944983794	62.7952273555064	69.6705561885047
PA14_RS00390	68.2569100182444	95.1214812050736	116.153304751047	232.179357546768	246.42810028386	200.991835688444	274.810334231897	284.12266803475	280.565212759114
PA14_RS00395	32.1966556689832	31.1604852223517	35.8708735260586	83.3464360424294	92.9917359561736	80.8007379652036	112.335864108651	113.237295231241	69.6705561885047
PA14_RS00400	57.9539802041698	46.7407278335276	57.2225839582363	142.879604644165	181.333885114538	111.101014702155	199.919758159463	190.444541979814	160.053980433051
PA14_RS00405	39.9238530295392	8.20012769009256	11.1028894247324	78.3853386589515	61.994490637449	48.4804427791222	62.8319239929741	74.1189568786305	50.8406761375575
PA14_RS31730	258.861111578625	260.764060544943	251.09611468241	709.436925837346	650.942151693215	592.875414819682	635.300564817849	603.245954595521	717.418429941089
PA14_RS00415	450.753179365765	359.985605595063	380.060445692764	912.841918559942	947.740775620002	759.526936872914	870.761613316772	808.102515968402	664.694765798437
PA14_RS00420	74.696241152041	43.4606767574905	31.6005314396231	180.583944758597	127.863636939739	131.301199193456	164.378467820003	117.355015057832	184.532824499283
PA14_RS00425	154.543947211119	121.36188981337	141.77535726966	422.685497072321	416.912949536845	381.783486885587	567.391313633523	492.067519277575	427.438277156502
PA14_RS00430	131.362355129451	120.541877044361	119.569578420195	440.545447652841	498.280718498497	382.793496110152	658.14853717893	563.098186286262	730.599345976752
PA14_RS00435	27.0451907619459	35.260549067398	30.7464630223359	131.965190400513	135.61294826942	113.121033151285	191.034435574598	138.973044147432	186.415812504377
PA14_RS00440	11.590796040834	9.02014045910181	2.56220525186133	31.7510232542588	36.4217632495013	27.2702490632562	36.8106221372979	29.8534687427817	37.6597601018944
PA14_RS00445	21.8937258549086	74.6211619798423	45.2656261162168	119.066337203471	116.239669945217	119.181088498675	184.05311068649	216.180290896006	146.873064397388
PA14_RS00450	18.0301271746306	25.4203958392869	23.9139156840391	44.6498764513015	50.3705236429274	39.3903597580368	62.1972580940551	56.6186476156205	64.0215921732205
PA14_RS00455	103.029298140746	73.801149210833	95.6556627361563	198.443895339118	250.302755948701	164.631503604102	258.943686758923	242.945469768844	220.309596596082
PA14_RS00460	64.3933113379664	95.9414939740829	100.780073239879	197.451675862422	194.507714374996	174.731595849753	154.2238134373	114.266725187889	148.756052402483
PA14_RS00465	29.6209232154645	18.8602936872129	17.0813683457422	41.6732180212147	41.07135004731	49.4904520036872	43.1572811264872	45.2949180924964	60.2556161630311
PA14_RS00470	6.43933113379664	0.820012769009256	2.56220525186133	3.96887790678235	10.0741047285855	5.05004612282523	8.25065668594609	10.2942995664765	7.53195202037889
PA14_RS00475	63.1054451112071	60.6809449066849	46.973762950791	236.14823545355	218.530579497008	205.031872586704	203.093087654058	233.680600159016	161.936968438146
PA14_RS00480	70.832642471763	54.9408555236201	35.8708735260586	174.630627898424	119.339394477089	165.641512828667	121.221186693516	172.944232716805	111.096292300589
PA14_RS00485	136.513820036489	112.341749354268	97.3637995707305	345.292377890065	311.522315453181	279.772555204518	397.935518622169	350.0061852602	323.873936876292
PA14_RS00490	6.43933113379664	5.74008938306479	5.97847892100977	15.8755116271294	24.0228651220115	24.2402213895611	19.6746428664868	28.8240387861341	0
PA14_RS00495	2.57573245351866	11.4801787661296	17.0813683457422	17.8599505805206	32.5471075846608	34.3403136352115	37.4452880362169	26.7651788728388	20.7128680560419
PA14_RS00500	11.590796040834	8.20012769009256	10.2488210074453	30.7588037775632	38.7465566484057	28.2802582878213	34.9066244405411	44.2654881358488	0
PA14_RS00505	30.9087894422239	7.3801149210833	23.9139156840391	70.4475828453868	53.4702481747998	64.6405903721629	50.1386060145955	37.0594784393153	35.7767720967997
PA14_RS00510	19.3179934013899	18.0402809182036	24.7679841013262	30.7588037775632	44.1710745791824	52.5204796773824	55.2159332059469	38.0889083959629	80.968484219073
PA14_RS00515	42.4995854830578	36.9005746054165	35.0168051087715	73.4242412754736	86.0173557594606	64.6405903721629	90.757223545407	78.2366767052211	120.511232326062
PA14_RS00520	307.800028195479	238.623715781693	248.533909430549	330.409085739631	364.217632495013	430.263929664709	316.063617661627	278.975518251512	323.873936876292
PA14_RS00525	57.9539802041698	38.540600143435	36.7249419433457	65.4864854619089	51.1454547758955	76.7607010669434	48.2346083178387	46.3243480491441	58.3726281579364
PA14_RS00530	50.2267828436138	46.7407278335276	70.033610217543	108.151922959819	72.8435264990026	102.01093168107	76.1599078702716	97.7958458815264	96.0323882598308
PA14_RS00535	52.8025152971325	58.2209065996571	59.7847892100977	148.832921504338	216.980717231072	144.431319112801	207.53574894649	196.6211217197	163.819956443241
PA14_RS00540	5.15146490703731	22.1403447632499	8.54068417287109	27.7821453474765	18.5983471912347	34.3403136352115	30.4639631481086	16.4708793063623	47.074700127368
PA14_RS00545	0	0	8.54068417287109	3.96887790678235	3.87465566484057	0	0	2.05885991329529	0
PA14_RS00550	5.15146490703731	3.28005107603702	3.41627366914844	4.96109738347794	17.8234160582666	7.07006457195532	6.3466589891893	9.26486960982881	11.2979280305683
PA14_RS00555	5.15146490703731	7.3801149210833	9.3947525901582	27.7821453474765	20.1482094571709	22.220202940431	12.6933179783786	14.412019393067	26.3618320713261
PA14_RS00560	15.4543947211119	26.2404086082962	13.6650946765938	16.867731103825	13.948760393426	4.04003689826018	15.8666474729732	13.3825894364194	9.41494002547361
PA14_RS00565	0	2.46003830702777	0	0.992219476695589	2.32479339890434	2.02001844913009	1.26933179783786	0	0
PA14_RS00570	0	0.820012769009256	0.854068417287109	3.96887790678235	1.54986226593623	0	2.53866359567572	3.08828986994294	0
PA14_RS00575	0	2.46003830702777	1.70813683457422	3.96887790678235	3.87465566484057	3.03002767369514	6.3466589891893	1.02942995664765	0
PA14_RS00580	215.073659868808	133.662081348509	138.359083600512	259.961502894244	238.678788954179	306.032795043209	285.599654513518	264.563498858445	320.107960866103
PA14_RS00585	42.4995854830578	36.9005746054165	48.6818997853652	96.2452892394721	89.117080291333	82.8207564143337	71.0825806789202	77.2072467485735	103.56434028021
PA14_RS00590	33.4845218957425	41.0006384504628	67.4714049656816	92.2764113326897	92.2168048232055	119.181088498675	111.066532310813	101.913565708117	96.0323882598308
PA14_RS00595	45.0753179365765	40.1806256814535	49.5359682026523	89.299752902603	65.8691463022896	75.7506918423784	53.3119355091901	68.9718070953923	47.074700127368
PA14_RS00600	7.72719736055597	13.1202043041481	10.2488210074453	26.7899258707809	24.0228651220115	11.1101014702155	12.0586520794597	11.3237295231241	9.41494002547361
PA14_RS00605	52.8025152971325	42.6406639884813	51.2441050372266	133.949629353904	81.3677689616519	95.9508763336793	122.490518491353	82.3543965318117	99.7983642700202
PA14_RS00610	15.4543947211119	16.4002553801851	17.9354367630293	36.7121206377368	16.2735537923304	30.3002767369514	30.4639631481086	26.7651788728388	50.8406761375575
PA14_RS00615	14.1665284943526	9.84015322811107	13.6650946765938	15.8755116271294	10.8490358615536	13.1301199193456	13.9626497762165	17.50030926301	0
PA14_RS00620	1090.82269406515	695.370828119849	739.623249370637	1136.09130081645	1039.95758044321	1079.69986106003	792.063041850825	813.24966575164	900.068266435277
PA14_RS00625	50.2267828436138	49.2007661405553	40.1412156124941	60.5253880784309	86.7922868924287	68.6806272704231	78.0639055670284	89.5604062283452	52.7236641426522
PA14_RS00630	19.3179934013899	20.5003192252314	16.2272999284551	32.7432427309544	19.3732783242028	41.4103782071669	18.405311068649	17.50030926301	7.53195202037889
PA14_RS00635	7.72719736055597	2.46003830702777	2.56220525186133	5.95331686017353	12.3988981274898	12.1201106947805	6.98132488810823	11.3237295231241	0
PA14_RS00640	260.148977805384	317.344941606582	250.242046265123	770.954533392472	750.908267846102	764.576982995739	929.785541916232	755.601588179372	886.887350399614
PA14_RS00645	14.1665284943526	12.3001915351388	17.0813683457422	29.7665843008677	25.5727273879477	23.230212164996	22.2133064621625	15.4414493497147	32.0107960866103
PA14_RS00650	207.346462508252	150.062336728694	105.904483743602	466.343154046927	391.340222148897	437.333994236665	310.986290470276	266.62235877174	297.512104804966
PA14_RS00655	55.3782477506511	50.8407916785738	49.5359682026523	48.6187543580838	59.6696972385447	70.7006457195532	57.7545968016226	33.9711885693723	28.2448200764208
PA14_RS00660	182.877004199825	80.361251362907	89.6771838151465	211.34274853616	170.484849252985	215.131964832355	159.301140628651	170.885372803509	169.468920458525
PA14_RS00665	3.86359868027798	10.6601659971203	5.12441050372266	15.8755116271294	14.7236915263941	2.02001844913009	1.26933179783786	5.14714978323823	13.1809160356631
PA14_RS00670	42.4995854830578	48.3807533715461	44.4115576989297	80.3697776123427	123.21405014193	74.7406826178133	79.9679032637852	115.296155144536	82.8514722241678
PA14_RS00675	19.3179934013899	18.8602936872129	52.9522418718008	61.5176075551265	60.4446283715128	33.3303044106465	55.8505991048658	77.2072467485735	60.2556161630311
PA14_RS00680	39.9238530295392	44.2806895264998	46.1196945335039	74.4164607521691	68.193939701194	59.5905442493377	53.3119355091901	64.8540872688017	62.1386041681258
PA14_RS00690	15.4543947211119	11.4801787661296	3.41627366914844	24.8054869173897	27.122589653884	16.1601475930407	24.1173041589193	29.8534687427817	37.6597601018944
PA14_RS00695	1.28786622675933	9.84015322811107	1.70813683457422	3.96887790678235	6.97438019671302	5.05004612282523	13.3279838772975	13.3825894364194	0
PA14_RS00700	7.72719736055597	14.7602298421666	11.9569578420195	21.8288284873029	14.7236915263941	15.1501383684757	16.5013133718922	19.5591691763053	5.64896401528417
PA14_RS00705	1029.0051151807	796.232398707987	906.166590741623	1746.30627898424	2065.96640049299	1962.44792332988	1910.9790216449	1858.121071749	2154.13827782836
PA14_RS00710	145.528883623804	173.022694260953	164.835204536412	301.634720915459	386.690635351088	295.932702797558	299.562304289735	301.62297729776	372.831625008755
PA14_RS00715	663.251106781054	502.667827402674	578.204318503373	1205.54666418514	1130.62452300048	1251.40142923609	1400.07297301516	1578.11612354084	1325.62355558668
PA14_RS00720	128.786622675933	123.001915351388	88.8231153978594	297.665843008677	215.430854965135	224.22204785344	214.517073834598	143.090763974023	173.234896468714
PA14_RS00725	142.953151170285	151.702362266712	150.316041442531	245.07821074381	215.430854965135	246.442250793871	199.919758159463	263.534068901797	188.298800509472
PA14_RS00730	50.2267828436138	28.7004469153239	45.2656261162168	40.6809985445191	49.5955925099592	33.3303044106465	32.3679608448654	30.8828986994294	11.2979280305683
PA14_RS00735	51.5146490703731	51.6608044475831	49.5359682026523	97.2375087161677	76.7181821638432	96.9608855582444	82.5065668594609	70.0012370520399	109.213304295494
PA14_RS00740	24.4694583084272	13.1202043041481	17.0813683457422	24.8054869173897	35.6468321165332	28.2802582878213	31.0986290470276	46.3243480491441	41.4257361120839
PA14_RS00745	1.28786622675933	4.92007661405553	7.68661575558399	5.95331686017353	14.7236915263941	15.1501383684757	17.1359792708111	6.17657973988588	7.53195202037889
PA14_RS00750	14.1665284943526	4.10006384504628	5.12441050372266	15.8755116271294	10.0741047285855	14.1401291439106	14.5973156751354	8.23543965318117	15.0639040407578
PA14_RS00755	65.6811775647257	50.0207789095646	60.6388576273848	157.762896794599	173.584573784857	145.441328337367	166.917131415679	124.561024754365	193.947764524756
PA14_RS00760	25.7573245351866	22.1403447632499	29.0383261877617	79.3775581356471	52.6953170418317	52.5204796773824	63.466589891893	55.5892176589729	39.5427481069892
PA14_RS00765	12.8786622675933	19.6803064562221	24.7679841013262	47.6265348813883	41.07135004731	39.3903597580368	27.9252995524329	19.5591691763053	9.41494002547361
PA14_RS00770	16.7422609478713	8.20012769009256	5.97847892100977	14.8832921504338	19.3732783242028	25.2502306141261	19.0399769675679	11.3237295231241	5.64896401528417
PA14_RS00775	15.4543947211119	23.7803703012684	32.4545998569102	52.5876322648662	45.7209368451187	41.4103782071669	55.8505991048658	36.0300484826676	43.3087241171786
PA14_RS00780	1.28786622675933	5.74008938306479	8.54068417287109	4.96109738347794	5.42451793077679	2.02001844913009	2.53866359567572	6.17657973988588	0
PA14_RS00785	3.86359868027798	5.74008938306479	2.56220525186133	7.93775581356471	3.09972453187245	3.03002767369514	6.98132488810823	8.23543965318117	11.2979280305683
PA14_RS00790	23.1815920816679	17.2202681491944	17.0813683457422	23.8132674406941	36.4217632495013	15.1501383684757	6.3466589891893	15.4414493497147	18.8298800509472
PA14_RS00795	57.9539802041698	44.2806895264998	53.8063102890879	83.3464360424294	88.3421491583649	92.9208486599842	77.4292396681094	49.412637919087	58.3726281579364
PA14_RS00800	11.590796040834	18.8602936872129	42.7034208643555	27.7821453474765	22.4730028560753	15.1501383684757	21.5786405632436	33.9711885693723	15.0639040407578
PA14_RS00805	253.709646671588	166.462592108879	245.1176357614	271.868136614591	254.952342746509	327.242988759075	188.495771978922	243.974899725492	267.38429672345
PA14_RS00810	70.832642471763	98.4015322811107	95.6556627361563	111.128581389906	117.789532211153	126.251153070631	81.237235061623	95.7369859682311	69.6705561885047
PA14_RS00815	73.4083749252817	41.0006384504628	64.9091997138203	120.058556680166	80.5928378286838	97.9708947828094	110.431866411894	119.413874971127	135.57513636682
PA14_RS00825	159.695412118157	171.382668722934	221.203720077361	132.957409877209	156.536088859559	130.291189968891	148.51182034703	132.796464407546	118.628244320967
PA14_RS00830	51.5146490703731	43.4606767574905	42.7034208643555	44.6498764513015	48.8206613769911	60.6005534739027	55.8505991048658	54.5597877023252	77.2025082088836
PA14_RS00835	81.1355722858377	95.9414939740829	90.5312522324336	78.3853386589515	141.812397333165	93.9308578845492	81.237235061623	98.825275838174	84.7344602292625
PA14_RS31175	3.86359868027798	2.46003830702777	5.97847892100977	14.8832921504338	16.2735537923304	5.05004612282523	12.0586520794597	10.2942995664765	15.0639040407578
PA14_RS00845	200.907131374455	243.543792395749	265.615277776291	260.95372237094	241.778513486051	271.692481407997	173.898456303787	175.0030926301	114.862268310778
PA14_RS00850	27.0451907619459	34.4405362983887	17.0813683457422	28.7743648241721	27.122589653884	15.1501383684757	15.2319815740543	9.26486960982881	9.41494002547361
PA14_RS00855	121.059425315377	106.601659971203	119.569578420195	248.054869173897	192.182920976092	200.991835688444	163.109136022165	160.591073237033	158.170992427957
PA14_RS00860	21.8937258549086	36.9005746054165	30.7464630223359	74.4164607521691	55.7950415737041	51.5104704528173	52.0426037113523	43.2360581792011	39.5427481069892
PA14_RS00865	6.43933113379664	8.20012769009256	18.7895051803164	10.9144142436515	19.3732783242028	14.1401291439106	8.88532258486502	3.08828986994294	15.0639040407578
PA14_RS00870	2.57573245351866	3.28005107603702	8.54068417287109	0	13.948760393426	7.07006457195532	6.3466589891893	0	1.88298800509472
PA14_RS00875	16.7422609478713	5.74008938306479	4.27034208643555	3.96887790678235	6.1994490637449	10.1000922456505	0.63466589891893	6.17657973988588	0
PA14_RS00880	73.4083749252817	123.821928120398	88.8231153978594	165.700652608163	117.014601078185	98.9809040073744	81.237235061623	89.5604062283452	45.1917121222733
PA14_RS00885	14.1665284943526	12.3001915351388	17.0813683457422	22.8210479639985	30.9972453187245	17.1701568176058	28.5599654513518	11.3237295231241	7.53195202037889
PA14_RS00890	5.15146490703731	9.84015322811107	6.83254733829688	2.97665843008677	8.52424246264924	15.1501383684757	12.6933179783786	8.23543965318117	28.2448200764208
PA14_RS00895	52.8025152971325	47.5607406025368	57.2225839582363	39.6887790678235	42.6212123132462	90.9008302108541	55.8505991048658	71.0306670086876	43.3087241171786
PA14_RS00900	220.225124775845	141.042196269592	249.387977847836	152.801799411121	191.407989843124	238.362176997351	184.05311068649	202.797701459586	169.468920458525
PA14_RS00905	16.7422609478713	5.74008938306479	11.1028894247324	6.94553633686912	16.2735537923304	17.1701568176058	8.25065668594609	3.08828986994294	24.4788440662314
PA14_RS00910	87.5749034196343	68.0610598277682	83.6987048941367	86.3230944725162	104.615702950695	75.7506918423784	96.4692166356774	81.324966575164	71.5535441935994
PA14_RS00915	42.4995854830578	42.6406639884813	63.2010628792461	36.7121206377368	51.9203859088636	52.5204796773824	45.695944722163	89.5604062283452	71.5535441935994
PA14_RS00920	90.150635873153	45.9207150645183	68.3254733829688	78.3853386589515	81.3677689616519	71.7106549441182	45.695944722163	70.0012370520399	41.4257361120839
PA14_RS00925	34.7723881225019	27.0604213773054	24.7679841013262	35.7199011610412	40.2964189143419	29.2902675123863	45.695944722163	33.9711885693723	32.0107960866103
PA14_RS00930	7.72719736055597	5.74008938306479	15.373231511168	27.7821453474765	14.7236915263941	35.3503228597766	16.5013133718922	21.6180290896006	26.3618320713261
PA14_RS00935	5.15146490703731	16.4002553801851	12.8110262593066	7.93775581356471	8.52424246264924	10.1000922456505	8.25065668594609	7.20600969653352	3.76597601018944
PA14_RS00940	2.57573245351866	3.28005107603702	8.54068417287109	7.93775581356471	6.1994490637449	3.03002767369514	0.63466589891893	1.02942995664765	20.7128680560419
PA14_RS00945	15.4543947211119	13.1202043041481	5.97847892100977	5.95331686017353	18.5983471912347	18.1801660421708	7.61599078702716	6.17657973988588	22.5958560611367
PA14_RS00950	21.8937258549086	18.0402809182036	15.373231511168	16.867731103825	13.1738292604579	21.210193715866	28.5599654513518	14.412019393067	13.1809160356631
PA14_RS00955	5.15146490703731	3.28005107603702	1.70813683457422	2.97665843008677	6.1994490637449	4.04003689826018	7.61599078702716	10.2942995664765	0
PA14_RS00960	3.86359868027798	13.1202043041481	11.1028894247324	22.8210479639985	27.122589653884	11.1101014702155	7.61599078702716	21.6180290896006	47.074700127368
PA14_RS00965	19.3179934013899	18.8602936872129	23.9139156840391	21.8288284873029	23.2479339890434	27.2702490632562	20.9439746643247	25.7357489161911	11.2979280305683
PA14_RS00970	18.0301271746306	8.20012769009256	5.12441050372266	10.9144142436515	7.74931132968113	12.1201106947805	7.61599078702716	6.17657973988588	5.64896401528417
PA14_RS00975	0	0	0	7.93775581356471	14.7236915263941	3.03002767369514	10.7893202816218	15.4414493497147	0
PA14_RS00980	3.86359868027798	3.28005107603702	4.27034208643555	7.93775581356471	6.97438019671302	11.1101014702155	5.71199309027037	4.11771982659058	0
PA14_RS00985	20.6058596281493	34.4405362983887	50.3900366199395	28.7743648241721	56.5699727066723	20.2001844913009	27.290633653514	29.8534687427817	69.6705561885047
PA14_RS00990	6.43933113379664	6.56010215207404	10.2488210074453	0.992219476695589	24.7977962549796	4.04003689826018	8.25065668594609	8.23543965318117	15.0639040407578
PA14_RS00995	82.423438512597	63.9609959827219	70.8876786348301	41.6732180212147	44.9460057121506	52.5204796773824	52.0426037113523	49.412637919087	60.2556161630311
PA14_RS01000	3.86359868027798	0.820012769009256	2.56220525186133	2.97665843008677	0	3.03002767369514	3.17332949459465	0	0
PA14_RS01005	7.72719736055597	4.10006384504628	2.56220525186133	5.95331686017353	8.52424246264924	7.07006457195532	3.17332949459465	1.02942995664765	0
PA14_RS01010	0	2.46003830702777	1.70813683457422	3.96887790678235	4.64958679780868	10.1000922456505	7.61599078702716	4.11771982659058	0
PA14_RS01015	15.4543947211119	11.4801787661296	7.68661575558399	20.8366090106074	22.4730028560753	24.2402213895611	8.25065668594609	15.4414493497147	32.0107960866103
PA14_RS01020	38.6359868027798	36.9005746054165	35.8708735260586	55.564290694953	57.3449038396404	59.5905442493377	57.1199309027037	48.3832079624394	39.5427481069892
PA14_RS01025	41.2117192562985	9.02014045910181	20.4976420148906	26.7899258707809	28.6724519198202	29.2902675123863	9.51998848378395	15.4414493497147	26.3618320713261
PA14_RS01030	1.28786622675933	0.820012769009256	0.854068417287109	3.96887790678235	3.09972453187245	3.03002767369514	4.44266129243251	2.05885991329529	3.76597601018944
